# source http://cdsarc.u-strasbg.fr/viz-bin/qcat?J/A+A/578/A110#sRM-F.62
# PairID, IDinpair, RAdeg, DECdeg, z
1035 2 125.24412  18.39204 0.03887
1036 1 124.54355  15.54176 0.04434
1036 2 124.48450  15.52660 0.04430
1037 1 123.28564  14.73125 0.04444
1037 2 123.35339  14.67025 0.04477
1038 1 209.50613  19.68575 0.01729
1038 2 209.27310  19.54396 0.01727
1039 1 142.62042  16.36202 0.02881
1039 2 142.62434  16.34339 0.02891
1040 1 226.54779  16.65803 0.04696
1040 2 226.55148  16.58669 0.04697
1041 1 176.95724  23.10613 0.06759
1041 2 177.03230  23.07924 0.06762
1042 1 144.02007  23.67295 0.05129
1042 2 144.02293  23.58842 0.05169
1043 1 148.57159  21.66128 0.06150
1043 2 148.47784  21.64989 0.06131
1044 1 146.53105  21.56465 0.06371
1044 2 146.49345  21.56004 0.06399
1045 1 173.41562  22.38960 0.04959
1045 2 173.46458  22.36884 0.04944
1046 1 171.18793  22.87191 0.01929
1046 2 171.50487  22.86794 0.01888
1047 1 208.79697  10.02197 0.03800
1047 2 208.86534  10.16092 0.03771
1048 1 209.14400  10.19120 0.01629
1048 2 209.09756  10.10382 0.01645
1049 1 241.51506  30.65023 0.05934
1049 2 241.45428  30.58796 0.05960
1050 1 242.76471  30.45480 0.06176
1050 2 242.75876  30.52576 0.06215
1051 1 115.30201  42.74940 0.03577
1051 2 115.27944  42.73048 0.03600
1052 1 218.86473  32.14822 0.03432
1052 2 218.78766  32.21640 0.03409
1053 1 167.48669  13.45800 0.03156
1053 2 167.48325  13.47487 0.03137
1054 1 161.53331  13.21992 0.06754
1054 2 161.55251  13.25213 0.06798
1055 1 167.97212  13.82987 0.05125
1055 2 167.96172  13.84669 0.05162
1056 1 173.14540  14.18923 0.01745
1056 2 173.13841  14.20081 0.01770
1057 1 209.59564  14.45739 0.01278
1057 2 209.61232  14.53102 0.01239
1058 1 176.17982  39.61076 0.07984
1058 2 176.18333  39.60899 0.07989
1059 1 222.83031  28.53021 0.04686
1059 2 222.77621  28.58238 0.04652
1060 1 223.38116  26.96921 0.06109
1060 2 223.39619  26.90585 0.06135
1061 1 222.61748  26.09118 0.03091
1061 2 222.61928  26.03115 0.03133
1062 1 226.68680  20.20307 0.05069
1062 2 226.70930  20.24655 0.05060
1063 1 235.13939  17.12796 0.02696
1063 2 235.32233  17.02408 0.02746
1064 1 222.23444  22.14196 0.03227
1064 2 222.19359  22.11605 0.03244
1065 1 222.27490  22.19817 0.02116
1065 2 222.28502  22.10369 0.02143
1066 1 260.26593  63.07579 0.03379
1066 2 260.20145  63.13911 0.03362
1067 1 229.58917  58.11209 0.02958
1067 2 229.78455  58.22032 0.02941
1068 1 227.56604  58.17854 0.03053
1068 2 227.57205  58.17888 0.03073
1069 1 257.92801  34.22087 0.03638
1069 2 257.92706  34.16610 0.03622
1070 1 255.36760  63.69112 0.01619
1070 2 255.10951  63.72799 0.01638
1071 1 235.55026   6.64483 0.02611
1071 2 235.75943   6.62965 0.02592
1072 1 242.22946   5.63519 0.05014
1072 2 242.25223   5.59081 0.04977
1073 1 242.32365   4.04391 0.05517
1073 2 242.40190   4.01148 0.05507
1074 1 242.38371   4.81469 0.06176
1074 2 242.39493   4.79690 0.06167
1075 1 201.94652  51.13753 0.02529
1075 2 201.77373  51.22083 0.02537
1076 1 227.62512  17.76796 0.06249
1076 2 227.62909  17.76627 0.06212
1077 1 229.05141  17.16799 0.03729
1077 2 229.07909  17.20809 0.03728
1078 1 207.80609  23.35999 0.06381
1078 2 207.81378  23.42674 0.06345
1079 1 241.09328  11.22853 0.06879
1079 2 241.08669  11.21862 0.06860
1080 1 239.53323  12.07029 0.01561
1080 2 239.56287  12.11578 0.01587
1081 1 233.96875  14.51773 0.01946
1081 2 233.96172  14.50997 0.01940
1082 1 234.78276  14.02307 0.03842
1082 2 234.76881  13.96722 0.03812
1083 1 245.45900  13.72868 0.03371
1083 2 245.58951  13.85383 0.03369
1084 1 248.24088  12.57772 0.05248
1084 2 248.12793  12.60886 0.05207
1085 1 243.81584  14.82538 0.04643
1085 2 243.80283  14.90409 0.04659
1086 1 158.11737  27.17061 0.04025
1086 2 158.02142  27.06728 0.04068
1087 1 173.08040  34.95277 0.02131
1087 2 172.77548  35.05852 0.02132
1088 1 201.58667  31.69997 0.04997
1088 2 201.60530  31.66688 0.04983
1089 1 242.24219  19.82374 0.03424
1089 2 242.23558  19.90001 0.03413
1090 1 244.87390  18.48032 0.04539
1090 2 244.87340  18.46440 0.04515
1091 1 219.74287  47.30791 0.02703
1091 2 219.43846  47.31493 0.02698
1092 1 201.54507  40.06695 0.01716
1092 2 201.57784  40.06780 0.01690
1093 1 143.13060  17.69245 0.04849
1093 2 143.16866  17.76394 0.04843
1094 1 207.80913  17.63000 0.05789
1094 2 207.78064  17.61082 0.05795
1095 1 229.50035  13.52652 0.02493
1095 2 229.61650  13.48928 0.02488
1096 1 207.31700  18.41199 0.03352
1096 2 207.34125  18.36427 0.03392
1097 1 210.65968  18.52311 0.02352
1097 2 210.61607  18.50604 0.02342
1098 1 210.87387  19.21019 0.05239
1098 2 210.91551  19.20061 0.05207
1099 1 207.76753  19.43558 0.06259
1099 2 207.76700  19.43022 0.06242
1100 1 160.12109  28.88613 0.04817
1100 2 160.01408  28.84348 0.04802
1101 1 178.15839  24.30758 0.01645
1101 2 177.81863  24.32946 0.01674
1102 1 179.38029  21.22567 0.01355
1102 2 179.53072  20.83846 0.01360
1103 1   9.12186  -0.72856 0.03409
1103 2   9.23614  -0.65013 0.03417
1104 1 168.56483  38.39102 0.03841
1104 2 168.42177  38.45741 0.03860
1105 1 157.69373  36.95464 0.03853
1105 2 157.82434  37.01419 0.03854
1106 1 168.50960  36.69494 0.03470
1106 2 168.46259  36.69553 0.03457
1107 1 130.71176  24.09259 0.04278
1107 2 130.64902  24.20871 0.04225
1108 1 132.65901  24.59261 0.04439
1108 2 132.62718  24.59227 0.04460
1109 1 135.10054  25.61475 0.00610
1109 2 134.50259  25.69789 0.00633
1110 1 205.54738  29.89564 0.02724
1110 2 205.36575  29.95662 0.02710
1111 1 176.34483  18.65618 0.02728
1111 2 176.37086  18.56346 0.02685
1112 1 225.44171  15.11317 0.03465
1112 2 225.34015  15.24991 0.03515
1113 1 225.15359  16.17231 0.03758
1113 2 225.10071  16.02187 0.03758
1114 1 222.32196  14.96884 0.03831
1114 2 222.33939  14.97449 0.03870
1115 1 175.59254  16.09477 0.05400
1115 2 175.58650  16.13328 0.05375
1116 1 203.29605  30.44947 0.03848
1116 2 203.20935  30.35741 0.03864
1117 1 242.27225  18.37419 0.07259
1117 2 242.24251  18.45095 0.07275
1118 1 241.85721  19.54963 0.02602
1118 2 241.70677  19.62671 0.02600
1119 1 127.63200  18.20610 0.02689
1119 2 127.63067  18.20208 0.02713
1120 1 129.54401  18.69179 0.01954
1120 2 129.50638  18.72011 0.01959
1121 1 128.05975  19.62222 0.02897
1121 2 128.00145  19.56645 0.02899
1122 1 206.90459  17.56780 0.04496
1122 2 206.90166  17.56796 0.04473
1123 1 189.90627  16.58852 0.02603
1123 2 189.89940  16.58782 0.02599
1124 1 131.75787  10.01850 0.04770
1124 2 131.81491  10.03843 0.04746
1125 1 174.86717  -2.69470 0.04278
1125 2 174.99905  -2.69910 0.04293
1126 1 175.75513  -2.21456 0.05938
1126 2 175.78993  -2.18982 0.05970
1127 1 213.44142  34.03782 0.03364
1127 2 213.29466  33.97476 0.03377
1128 1 217.19640  33.38772 0.04244
1128 2 217.31203  33.37075 0.04264
1129 1 214.56226  34.44996 0.02827
1129 2 214.56326  34.44927 0.02836
1130 1 215.30455  29.99351 0.03021
1130 2 215.30542  29.97754 0.03067
1131 1 213.77608  29.59910 0.05305
1131 2 213.83966  29.57624 0.05309
1132 1 198.97581  20.70315 0.06319
1132 2 198.92502  20.70554 0.06309
1133 1 197.04349  18.38170 0.06227
1133 2 197.02675  18.42791 0.06247
1134 1 197.61446  18.43817 0.01245
1134 2 197.57893  18.42371 0.01204
1135 1 225.22478  19.92299 0.04123
1135 2 225.35114  19.98471 0.04142
1136 1 226.84196  19.44720 0.06496
1136 2 226.83884  19.43471 0.06526
1137 1 188.84988  29.49208 0.01524
1137 2 188.40913  29.45065 0.01514
1138 1 190.70932  29.82019 0.06188
1138 2 190.72281  29.83508 0.06178
1139 1 250.95236  24.24235 0.03507
1139 2 251.12695  24.27341 0.03515
1140 1 245.51640  31.54758 0.05796
1140 2 245.52289  31.55135 0.05835
1141 1 115.02190  43.90065 0.04211
1141 2 115.10531  43.98899 0.04225
1142 1 115.82989  45.17016 0.04252
1142 2 115.75713  45.12077 0.04305
1143 1 142.35747  30.99472 0.04227
1143 2 142.36789  31.06572 0.04245
1144 1 130.84775  22.79026 0.03858
1144 2 130.89742  22.85541 0.03856
1145 1 192.94223  34.97746 0.03316
1145 2 192.81908  35.11345 0.03338
1146 1 195.07494  34.94403 0.02694
1146 2 195.06625  34.81350 0.02697
1147 1 195.73593  35.66828 0.03708
1147 2 195.73997  35.66516 0.03678
1148 1 197.90311  31.50806 0.02311
1148 2 197.76157  31.40406 0.02363
1149 1 197.58012  32.02340 0.06087
1149 2 197.61008  31.98959 0.06068
1150 1 232.07515  15.38505 0.03555
1150 2 232.03455  15.50666 0.03507
1151 1 208.31961  21.26917 0.06493
1151 2 208.35072  21.20904 0.06510
1152 1 178.97978  24.63333 0.05135
1152 2 178.96899  24.65083 0.05175
1153 1 179.17453  24.62847 0.07353
1153 2 179.19731  24.64156 0.07341
1154 1 178.65288  20.17464 0.04590
1154 2 178.62589  20.27124 0.04594
1155 1 178.18385  18.61419 0.02628
1155 2 178.06042  18.65106 0.02607
1156 1 229.54843  14.59937 0.02270
1156 2 229.54402  14.44789 0.02281
1157 1 166.68068  31.74123 0.02791
1157 2 166.45801  31.76565 0.02790
1158 1 199.34142  32.58716 0.06123
1158 2 199.32741  32.67657 0.06141
1159 1 167.12849  31.17382 0.03480
1159 2 167.07500  31.19112 0.03513
1160 1 246.83195  15.99786 0.02879
1160 2 246.88011  15.88617 0.02901
1161 1 120.47209  18.11540 0.05775
1161 2 120.48395  18.11323 0.05779
1162 1 131.12511  11.18268 0.02967
1162 2 131.14929  11.20381 0.02995
1163 1 131.65784  11.43215 0.02979
1163 2 131.84924  11.36525 0.02990
1164 1 125.43201  16.21156 0.02822
1164 2 125.33575  16.30102 0.02846
1165 1 129.70853  18.90596 0.07003
1165 2 129.69400  18.97821 0.07026
1166 1 126.10866  14.93522 0.06707
1166 2 126.03748  14.96097 0.06661
1167 1 135.74780  17.21177 0.04879
1167 2 135.65904  17.27940 0.04877
1168 1 137.74272  15.84615 0.07860
1168 2 137.76678  15.85069 0.07867
1169 1 175.63225  17.78432 0.03476
1169 2 175.61050  17.76082 0.03443
1170 1 244.80167  16.48283 0.03445
1170 2 244.84381  16.44061 0.03440
1171 1 162.48753   9.06655 0.03348
1171 2 162.50572   9.07183 0.03357
1172 1 153.64012  29.31855 0.02166
1172 2 153.67271  29.28571 0.02130
1173 1 155.49084  24.65520 0.04022
1173 2 155.49352  24.68603 0.03992
1174 1 185.22928  33.29712 0.06037
1174 2 185.22548  33.35091 0.06004
1175 1 185.06548  33.66081 0.02159
1175 2 184.94499  33.70699 0.02153
1176 1 245.85675  40.20239 0.07375
1176 2 245.90050  40.19029 0.07382
1177 1 244.78311  40.50676 0.03317
1177 2 244.80064  40.68617 0.03316
1178 1 189.03226  26.67809 0.04966
1178 2 189.04518  26.69612 0.04918
1179 1 188.28746  27.09438 0.03336
1179 2 188.18475  27.04965 0.03365
1180 1 191.83961  28.00622 0.03208
1180 2 191.87782  27.95653 0.03183
1181 1 232.67537  14.69330 0.07302
1181 2 232.69347  14.70906 0.07317
1182 1 143.47122  30.40402 0.02690
1182 2 143.38458  30.22857 0.02682
1183 1 126.88367  36.14544 0.02908
1183 2 126.74384  36.19361 0.02854
1184 1 226.65237  27.04394 0.07859
1184 2 226.62445  27.06071 0.07818
1185 1 141.39069  27.34746 0.04839
1185 2 141.33304  27.25093 0.04809
1186 1 227.71164  25.00747 0.04555
1186 2 227.72096  25.01446 0.04506
1187 1 244.01627  15.23897 0.04794
1187 2 244.01025  15.24699 0.04844
1188 1 240.23268  16.29990 0.05385
1188 2 240.24065  16.28320 0.05405
1189 1 209.83417  14.96819 0.04113
1189 2 209.80193  14.89344 0.04127
1190 1 210.80225  15.37396 0.06015
1190 2 210.74669  15.32202 0.05981
1191 1 136.82393  16.73839 0.05225
1191 2 136.83566  16.66913 0.05243
1192 1 137.34865  22.51393 0.01489
1192 2 137.23056  22.81295 0.01491
1193 1 133.16833  21.42239 0.02567
1193 2 133.20114  21.39760 0.02528
1194 1 133.47017  21.97757 0.02756
1194 2 133.68877  22.03277 0.02765
1195 1 134.19991  22.71102 0.04039
1195 2 134.30817  22.73776 0.03995
1196 1 134.97694  20.59993 0.02502
1196 2 134.94685  20.59527 0.02514
1197 1 133.14920  17.10973 0.05299
1197 2 133.19653  17.09718 0.05303
1198 1 125.56770  11.34115 0.04501
1198 2 125.58215  11.34583 0.04481
1199 1 231.59535  17.40525 0.04337
1199 2 231.63647  17.27554 0.04291
1200 1 227.14603  13.67052 0.02879
1200 2 227.14024  13.67552 0.02874
1201 1 203.31061  17.12404 0.02366
1201 2 203.25070  17.16360 0.02383
1202 1 197.55150  16.93567 0.01199
1202 2 197.47467  17.16500 0.01197
1203 1 188.76659  21.98317 0.04554
1203 2 188.66673  22.03125 0.04582
1204 1 187.96783  23.63419 0.04799
1204 2 187.95798  23.65051 0.04831
1205 1 186.74780  22.63958 0.02276
1205 2 186.94717  22.56213 0.02255
1206 1 167.21617  23.29635 0.06788
1206 2 167.16733  23.29828 0.06753
1207 1 146.23792  16.70745 0.01987
1207 2 146.32382  16.71820 0.02017
1208 1 128.78770  12.61130 0.04641
1208 2 128.77242  12.58555 0.04669
1209 1 150.72197  16.44913 0.02644
1209 2 150.68236  16.46219 0.02645
1210 1 131.50516  12.78673 0.02988
1210 2 131.48022  12.78122 0.03010
1211 1 228.59213  22.90849 0.02110
1211 2 228.86546  22.83740 0.02108
1212 1 227.47021  20.40083 0.06352
1212 2 227.41879  20.41441 0.06374
1213 1 228.00938  21.29817 0.01588
1213 2 227.81148  21.45107 0.01569
1214 1 224.30484  18.86086 0.04471
1214 2 224.32475  18.77983 0.04513
1215 1 245.79712  16.93260 0.03460
1215 2 245.81891  16.87383 0.03488
1216 1  44.11304   0.87574 0.02289
1216 2  44.10511   0.92198 0.02335
1217 1 231.46924  54.37165 0.03943
1217 2 231.45451  54.35560 0.03991
1218 1 214.36496  -2.82241 0.05553
1218 2 214.36053  -2.87270 0.05546
1219 1 196.33348  17.92299 0.05180
1219 2 196.39590  17.87977 0.05141
1220 1 124.46933  12.89799 0.03223
1220 2 124.30983  12.99119 0.03229
1221 1 161.73532  22.72960 0.05273
1221 2 161.77748  22.69295 0.05235
1222 1 201.52844  21.93940 0.02830
1222 2 201.37428  22.01689 0.02828
1223 1 203.56062  22.18276 0.04946
1223 2 203.56149  22.20090 0.04910
1224 1 148.83577  14.42675 0.04298
1224 2 148.89275  14.35903 0.04332
1225 1 180.40849   6.21256 0.03628
1225 2 180.55576   6.28311 0.03634
1226 1 148.91402  13.85105 0.06360
1226 2 148.90663  13.93459 0.06355
1227 1 226.71057  17.03242 0.04656
1227 2 226.81084  17.00025 0.04667
1228 1 218.24088  19.80906 0.04650
1228 2 218.28273  19.81996 0.04703
1229 1 225.32542  16.77795 0.04983
1229 2 225.30206  16.86990 0.05024
1230 1 168.84926  18.75729 0.05187
1230 2 168.84892  18.74717 0.05239
1231 1 198.89648  20.66674 0.06126
1231 2 198.91830  20.63648 0.06117
1232 1 166.07742  16.64533 0.04620
1232 2 166.07162  16.60554 0.04607
1233 1 254.52798  39.31961 0.02915
1233 2 254.38921  39.24614 0.02927
1234 1 128.95561  43.56456 0.05503
1234 2 128.89162  43.48632 0.05517
1235 1 127.69316  42.90799 0.05586
1235 2 127.71611  42.92910 0.05599
1236 1 114.40468  41.94703 0.01968
1236 2 114.37421  41.93060 0.01935
1237 1 175.38493  19.06367 0.06194
1237 2 175.47130  19.03132 0.06228
1238 1 174.78214  19.36329 0.03648
1238 2 174.71979  19.28843 0.03664
1239 1 175.53430  20.70071 0.03861
1239 2 175.51100  20.57704 0.03834
1240 1 173.87210  17.21919 0.03658
1240 2 173.88914  17.26504 0.03638
